CreditScore,Age,Balance,EstimatedSalary,Geography,IsActiveMember,Tenure,Gender,HasCrCard,NumOfProducts,class
0.606,0.2027027027027027,0.0,0.2668651856252272,France,0,1,Male,0,2,0
0.2179999999999999,0.4054054054054054,0.5340595458498708,0.0963866049207699,Germany,1,4,Male,1,1,1
1.0,0.1756756756756757,0.0,0.6093346414582592,France,0,3,Male,1,2,0
0.442,0.2027027027027027,0.0,0.5137446626152797,France,0,1,Female,1,2,0
0.616,0.2972972972972973,0.572208899637299,0.9480711907987212,France,1,5,Female,1,1,0
0.5379999999999999,0.1621621621621621,0.281903979420489,0.8047633048956174,France,1,7,Female,1,1,0
0.2999999999999999,0.2162162162162162,0.0,0.0641180232712223,France,0,4,Female,1,2,0
0.5439999999999999,0.2702702702702703,0.3931506214335869,0.5522847931977504,France,1,4,Female,1,1,0
0.682,0.2702702702702703,0.4573719951395406,0.5383186094272003,Germany,0,5,Female,1,1,0
0.7659999999999999,0.2027027027027027,0.0,0.0382794056832427,France,1,3,Male,1,1,0
0.5459999999999999,0.2027027027027027,0.318863846273202,0.5203898972351859,Germany,1,2,Male,1,1,0
0.658,0.2027027027027027,0.3830647734305192,0.0058088047408527,Spain,0,4,Male,1,1,0
0.654,0.1081081081081081,0.3934811540414676,0.7557476238980823,Germany,1,6,Female,0,1,0
0.4819999999999999,0.3513513513513513,0.4527016526909392,0.0098700925938427,Germany,0,10,Female,1,1,0
0.846,0.3108108108108108,0.7582318781302799,0.2877178270524835,France,1,7,Female,1,1,0
0.65,0.527027027027027,0.0,0.477304132544658,France,1,8,Female,0,2,0
0.3319999999999999,0.2027027027027027,0.0,0.2933980695156387,Spain,1,3,Female,1,2,0
0.2879999999999999,0.2972972972972973,0.0,0.790376030910952,France,1,7,Male,0,2,0
0.674,0.1486486486486486,0.3731278703636206,0.5652506814400775,Spain,1,7,Female,0,1,0
0.59,0.3648648648648648,0.0,0.8746098752430856,Spain,1,4,Male,0,1,1
0.602,0.3648648648648648,0.6612309802756968,0.1152256540499617,France,0,2,Male,1,2,1
0.5059999999999999,0.2297297297297297,0.5141281067544198,0.6524222063207036,France,0,6,Male,1,2,0
0.5419999999999999,0.445945945945946,0.4383406426091167,0.8887298737029385,Germany,0,4,Male,0,1,1
0.674,0.1486486486486486,0.314626348889304,0.6106732192924423,Germany,0,4,Female,1,1,1
0.5379999999999999,0.2702702702702703,0.0,0.5823344629412108,France,1,3,Female,0,2,0
0.638,0.1756756756756757,0.4503846960333577,0.2023005196996312,France,0,6,Female,1,1,0
1.0,0.5810810810810811,0.0,0.2653065867790374,France,0,1,Male,1,1,1
0.4759999999999998,0.2972972972972973,0.0,0.5036285965309687,France,0,5,Male,0,2,0
0.7639999999999999,0.2027027027027027,0.0,0.599412843926595,Spain,0,8,Male,1,1,0
0.3039999999999999,0.3243243243243243,0.6363571759354565,0.5696543519906151,France,0,8,Female,1,3,1
0.5419999999999999,0.3243243243243243,0.2737513067556632,0.3707660581585542,Spain,1,8,Male,1,1,0
0.3239999999999999,0.7702702702702704,0.0,0.6165240780494536,France,0,2,Female,1,1,0
0.414,0.1891891891891892,0.7361012991370322,0.0747314368522193,France,0,6,Female,1,2,0
0.354,0.2297297297297297,0.0,0.4901465589963841,Spain,0,8,Female,1,1,1
0.7479999999999999,0.1891891891891892,0.0,0.7501476891043094,France,1,6,Female,1,2,0
0.4779999999999998,0.2567567567567567,0.0,0.3065957298922047,France,0,5,Male,1,1,0
0.656,0.5810810810810811,0.0,0.7997125725506786,Spain,1,8,Female,1,2,0
0.836,0.2432432432432432,0.5633161655395624,0.6293547033741722,France,1,3,Female,0,1,0
0.6880000000000001,0.2027027027027027,0.4944928835448688,0.3895136485534368,Germany,1,4,Male,1,1,0
0.88,0.1486486486486486,0.1835723819180927,0.9489210219575968,Spain,1,3,Male,1,2,0
0.574,0.1216216216216216,0.0,0.4564416901814123,France,0,1,Male,1,2,0
0.3419999999999999,0.3378378378378379,0.0,0.4658870422125312,France,1,8,Male,1,1,0
0.4619999999999998,0.7162162162162162,0.0,0.98784683937316,France,1,4,Male,1,2,0
0.346,0.2432432432432432,0.6311368093714863,0.7765389094658539,France,0,8,Male,1,2,0
0.7139999999999999,0.3243243243243243,0.0,0.7647370823913684,France,1,10,Female,1,2,0
0.2159999999999999,0.1351351351351351,0.6852673131150581,0.0478378685164433,Germany,1,2,Female,1,2,0
0.5019999999999999,0.4324324324324324,0.460844759718976,0.929306898808836,France,0,2,Male,1,1,0
0.3119999999999999,0.5540540540540542,0.7586868437300579,0.3918082676895643,Germany,0,3,Female,1,1,0
0.5159999999999999,0.2297297297297297,0.0,0.7173270047289516,Spain,1,6,Female,1,2,0
0.598,0.3783783783783784,0.0,0.3329874002967283,France,1,2,Female,1,2,0
0.258,0.1621621621621621,0.5737961576351578,0.2093620440752091,Germany,0,7,Female,1,2,0
0.1539999999999999,0.2837837837837838,0.0,0.1417974916604535,Spain,0,9,Female,1,2,0
0.5139999999999999,0.0945945945945945,0.0,0.935275018764292,France,0,3,Male,0,2,0
0.3019999999999999,0.3108108108108108,0.5749764775012836,0.8605976370743406,France,0,3,Female,1,1,0
0.422,0.4189189189189189,0.0,0.062513420031613,France,1,8,Female,1,2,0
0.7759999999999999,0.3378378378378379,0.4828735443940606,0.320806236995633,Germany,0,9,Male,1,2,1
0.658,0.2837837837837838,0.3634459712307893,0.0303217957314923,Spain,1,7,Female,0,1,0
0.418,0.2837837837837838,0.0,0.6057554496454411,Spain,1,2,Female,1,2,0
0.7659999999999999,0.2837837837837838,0.0,0.7092163801643057,France,1,1,Male,1,2,0
0.406,0.2567567567567567,0.0,0.1522643912493643,France,0,1,Male,1,1,0
0.356,0.1486486486486486,0.6784197918764548,0.2463856298276485,Germany,0,9,Female,1,2,0
0.5179999999999999,0.3378378378378379,0.3429819653071094,0.5663784891457134,Spain,1,6,Female,1,2,1
0.4539999999999998,0.1351351351351351,0.0,0.716382564534913,Spain,0,7,Male,1,1,0
0.636,0.7297297297297298,0.0,0.3538939468719262,France,1,2,Male,1,2,0
0.3299999999999999,0.3648648648648648,0.482114072689832,0.1964014063343049,Germany,1,7,Male,1,3,1
0.952,0.1621621621621621,0.0,0.7870051089879083,France,1,5,Female,0,2,0
0.346,0.054054054054054,0.4917313639175174,0.6245346930631874,France,1,8,Male,1,1,0
0.6900000000000001,0.3783783783783784,0.4884438936940493,0.2814582292608944,Spain,1,3,Male,1,1,0
0.648,0.2702702702702703,0.3337119066948656,0.2270543836936427,Germany,0,10,Female,1,1,0
0.678,0.2972972972972973,0.6387943009052002,0.2482470075892247,France,0,8,Male,1,1,0
0.686,0.3783783783783784,0.6046651451192794,0.9037096042672074,Spain,0,3,Female,1,1,0
0.62,0.1486486486486486,0.7194964696622442,0.6192541387702525,Germany,1,6,Female,1,1,0
0.682,0.0405405405405405,0.4105289920700473,0.5232349689395337,Spain,1,3,Male,1,1,0
0.5159999999999999,0.2567567567567567,0.5199761385190299,0.109788334785972,Spain,0,2,Male,1,1,0
0.2739999999999999,0.3783783783783784,0.5383483788178699,0.2211856732317936,Germany,1,4,Female,1,2,1
1.0,0.2567567567567567,0.505673837533,0.9863691982584336,France,0,4,Male,1,1,0
0.7819999999999999,0.2837837837837838,0.5724937164726922,0.8711635961234298,Spain,1,7,Male,0,2,0
0.4919999999999999,0.1486486486486486,0.0,0.5834816724997237,Spain,0,6,Female,1,2,0
0.7099999999999999,0.2027027027027027,0.4653909481734197,0.9533289929188238,Germany,0,5,Female,0,1,1
0.242,0.1216216216216216,0.0,0.6132111116611636,France,0,4,Female,1,2,0
0.4579999999999998,0.1756756756756757,0.0,0.1307008319294492,France,0,6,Male,1,2,0
0.65,0.1891891891891892,0.7869203787083434,0.2635207662331753,Spain,1,8,Male,1,1,0
0.7799999999999999,0.2837837837837838,0.0,0.0951873403910073,France,0,9,Male,1,2,0
0.884,0.4324324324324324,0.5847424346673983,0.0825919875348095,Germany,0,4,Female,1,1,1
0.2039999999999999,0.5675675675675675,0.4851790222874954,0.7148268159609242,France,1,6,Female,1,1,0
0.5339999999999999,0.2972972972972973,0.7573127400053147,0.535232814733807,France,1,5,Male,1,2,0
0.906,0.2972972972972973,0.6597368278092512,0.0615883816904514,France,0,6,Female,1,1,0
0.428,0.1756756756756757,0.4989100554731207,0.3637634894132389,Spain,1,0,Male,1,1,0
0.604,0.2972972972972973,0.3185650396940049,0.1675811039954315,France,1,4,Female,1,2,0
0.582,0.1081081081081081,0.3648805776082233,0.1407422408840044,France,1,4,Female,0,2,0
0.6,0.0945945945945945,0.6400967819244858,0.1419132527156343,Spain,1,7,Male,1,2,0
1.0,0.1351351351351351,0.0,0.9291378826677948,France,0,9,Female,1,2,0
0.5299999999999999,0.1891891891891892,0.3674792422692417,0.0137210603612645,France,1,7,Male,1,1,0
0.618,0.1756756756756757,0.5963412475559301,0.5226595639883609,Spain,1,7,Male,1,2,0
0.1859999999999999,0.4324324324324324,0.4671470396606049,0.2141634526097242,Germany,0,3,Male,1,1,1
0.5599999999999999,0.3378378378378379,0.0,0.1716486924501289,France,1,9,Male,1,2,0
0.632,0.2567567567567567,0.6316060835696279,0.4663166832432497,Germany,1,2,Female,0,1,0
0.5159999999999999,0.1351351351351351,0.3853345794700948,0.2456328079331576,Germany,1,4,Male,1,1,0
0.7399999999999999,0.3648648648648648,0.4100565293263093,0.1781248609242182,France,1,1,Female,1,2,1
0.8079999999999999,0.2837837837837838,0.6407438573964434,0.1207337800759972,Germany,1,3,Female,1,1,0
0.7879999999999999,0.3108108108108108,0.7589110781991207,0.6918155683867809,Germany,1,7,Male,1,2,0
0.7759999999999999,0.1081081081081081,0.0,0.2431900246473538,France,1,9,Male,1,2,0
0.588,0.4324324324324324,0.3061681338427088,0.9818915206402212,France,0,9,Male,1,4,1
0.4699999999999998,0.2432432432432432,0.0,0.9016212048250608,Spain,1,10,Male,1,2,0
0.7379999999999999,0.2297297297297297,0.0,0.8258329670483531,Spain,1,8,Female,1,1,0
0.99,0.4594594594594595,0.0,0.1585910454448399,Spain,0,0,Female,1,1,1
0.388,0.1891891891891892,0.4413281504056089,0.0727471473525721,France,1,9,Female,1,1,0
0.7399999999999999,0.2027027027027027,0.0,0.7051648432425296,France,1,2,Male,0,2,0
0.2779999999999999,0.3783783783783784,0.3669221236399209,0.7361271501428387,Germany,0,8,Female,1,1,1
0.5599999999999999,0.4189189189189189,0.0,0.8143113167307477,Spain,1,1,Female,0,2,0
0.448,0.3378378378378379,0.5633738782148561,0.5009270885369552,Germany,1,3,Female,1,1,0
0.444,0.1756756756756757,0.3910304378961195,0.5999841484861804,Spain,1,5,Male,0,1,0
0.2859999999999999,0.2432432432432432,0.0,0.4988412393383568,France,1,2,Female,0,2,0
0.7499999999999999,0.6486486486486487,0.3446012681882114,0.707392455979546,France,1,4,Male,1,1,0
0.7639999999999999,0.3783783783783784,0.0,0.9217840303749008,France,1,0,Male,1,2,0
0.646,0.1891891891891892,0.0,0.3643435448085292,Spain,1,0,Female,1,1,0
0.7799999999999999,0.527027027027027,0.4519219735789938,0.3255813430182582,Germany,1,3,Female,1,2,1
0.844,0.2162162162162162,0.4446662387904189,0.6053660624589647,Germany,1,7,Male,1,1,0
0.4839999999999999,0.2432432432432432,0.4909862406684722,0.7305686193031434,Germany,1,10,Male,0,1,0
0.4,0.1756756756756757,0.5667647370292855,0.6111090109105419,France,1,5,Male,1,2,0
0.612,0.3783783783783784,0.5710172604343063,0.9655314582542632,France,0,9,Male,0,2,0
0.5159999999999999,0.2027027027027027,0.0,0.6523745517696939,France,1,4,Male,0,1,0
0.2839999999999999,0.1486486486486486,0.5762975716554877,0.9815046336925176,France,1,1,Male,1,1,0
0.4919999999999999,0.1621621621621621,0.4836460891352342,0.2095708640175136,Spain,0,6,Male,1,4,1
0.2219999999999999,0.2297297297297297,0.0,0.6614850218195838,Spain,0,8,Female,1,1,0
0.4579999999999998,0.2027027027027027,0.0,0.4749526579788369,Spain,0,6,Male,1,1,1
0.7479999999999999,0.2162162162162162,0.4712499007066973,0.7857032846636853,Germany,0,6,Male,0,2,0
0.7219999999999999,0.3108108108108108,0.5809327205320695,0.5072658938928668,France,1,3,Female,1,1,0
0.3139999999999999,0.2027027027027027,0.4521862242952906,0.7145702914628346,France,0,1,Female,0,1,0
0.68,0.3243243243243243,0.3689870257681117,0.3540289097608822,France,0,3,Female,0,2,0
0.814,0.1756756756756757,0.5942089874020166,0.985423007897254,Germany,1,8,Male,1,2,0
0.7839999999999999,0.1891891891891892,0.6396428127452067,0.1450711042904597,France,0,6,Male,1,1,0
0.1919999999999999,0.445945945945946,0.4187203258502287,0.3530434156461942,France,0,4,Female,0,1,0
0.5299999999999999,0.3108108108108108,0.5052785774495135,0.2777249227301207,Spain,1,1,Male,1,1,0
0.4579999999999998,0.3378378378378379,0.581287087518283,0.9920486906499568,Spain,1,2,Male,1,1,1
0.3319999999999999,0.2297297297297297,0.4148640190923733,0.5983292404424623,France,0,10,Male,0,2,0
0.446,0.2027027027027027,0.640809581292548,0.7476942548013334,Spain,1,1,Male,1,1,0
0.4939999999999999,0.0135135135135135,0.0,0.4551692686651575,France,1,2,Male,1,2,0
0.368,0.2432432432432432,0.4784331359397755,0.181339117885758,France,0,4,Male,1,1,0
0.1139999999999999,0.2567567567567567,0.0,0.2457711711468445,Spain,1,1,Male,1,1,1
0.946,0.3783783783783784,0.3251389837204421,0.1418103928925212,Spain,1,3,Female,1,1,1
0.85,0.1216216216216216,0.6070567137438153,0.5205518126981127,France,0,4,Female,1,1,0
0.4879999999999999,0.1216216216216216,0.7853459546065098,0.7595770896120578,France,0,0,Male,0,1,0
0.5539999999999999,0.1216216216216216,0.7384171398036551,0.3851155785377503,Germany,1,0,Male,1,2,0
0.4999999999999999,0.2567567567567567,0.7080857012502567,0.3856905334459441,Spain,1,8,Male,1,1,0
0.57,0.2027027027027027,0.0,0.6147493585637428,France,0,5,Female,1,2,0
0.4759999999999998,0.1891891891891892,0.4348750921140931,0.0249141793041235,Spain,1,3,Male,0,1,0
0.638,0.1621621621621621,0.379153384547487,0.0989478495196291,France,0,7,Male,0,1,0
0.364,0.5675675675675675,0.305725205002557,0.0693973774495464,France,1,5,Male,0,2,0
0.1899999999999999,0.5810810810810811,0.5486502906419097,0.1495055777826782,Germany,1,2,Female,0,1,0
0.7459999999999999,0.3918918918918919,0.3605049364863639,0.5168880128052229,Germany,0,10,Female,0,2,1
0.63,0.2567567567567567,0.4460441687698779,0.5517931962502418,Germany,1,3,Female,1,1,1
0.416,0.3108108108108108,0.0,0.717937112994291,France,1,6,Female,1,1,1
0.4659999999999998,0.4864864864864865,0.4622947109720923,0.287739479120256,Germany,0,6,Female,1,1,1
1.0,0.445945945945946,0.4959224281061686,0.5927261553478357,Germany,0,4,Male,0,1,1
0.362,0.3243243243243243,0.0,0.452672680240963,France,1,2,Female,0,2,0
0.4599999999999998,0.5,0.4157295099376803,0.8787770732104915,France,1,6,Male,0,1,0
0.964,0.2162162162162162,0.5507819130867039,0.7325680602497538,Spain,1,6,Female,0,2,0
0.61,0.081081081081081,0.4267282784018005,0.2597660076537309,France,1,9,Male,1,1,0
0.602,0.2837837837837838,0.0,0.120835839822703,France,0,6,Female,1,1,0
0.5099999999999999,0.445945945945946,0.5428051684251562,0.3355270928373659,France,1,3,Female,1,1,1
0.416,0.2837837837837838,0.5769554483256529,0.1143438198347942,Germany,0,10,Male,1,1,1
0.398,0.1756756756756757,0.5381476200157602,0.1166691419030517,Germany,1,9,Female,1,2,0
0.402,0.1621621621621621,0.5713094109245711,0.728994168943134,Germany,0,2,Female,1,1,0
0.5379999999999999,0.2027027027027027,0.400516879183895,0.1821931994505475,Germany,1,3,Female,0,2,0
0.7679999999999999,0.1486486486486486,0.5579741958179116,0.0886741683830805,France,0,0,Female,1,1,0
0.7839999999999999,0.1216216216216216,0.7577795032237991,0.1089204519031567,Germany,0,5,Male,0,2,0
0.7619999999999999,0.3108108108108108,0.6067944558685163,0.4439024426832762,France,1,9,Female,1,1,0
0.3239999999999999,0.2027027027027027,0.7041369665269274,0.4733411540802146,Spain,0,3,Male,1,1,0
0.842,0.1891891891891892,0.3088393379160439,0.1656731217831303,Germany,0,9,Male,0,1,0
0.362,0.3243243243243243,0.3520326121255048,0.3762217791799117,Germany,0,6,Female,1,2,0
0.61,0.1351351351351351,0.0,0.6328285851298799,France,1,10,Male,0,2,0
0.592,0.2432432432432432,0.5770202953717185,0.2660540081577791,Germany,0,6,Female,1,2,0
0.678,0.2702702702702703,0.2992256338021545,0.0432058261563979,Spain,1,5,Male,1,1,1
0.59,0.2432432432432432,0.2387178395817999,0.219961306304752,Spain,0,4,Male,1,2,0
0.4819999999999999,0.3243243243243243,0.6442909549450935,0.6587748629994165,France,1,9,Male,1,2,0
0.5099999999999999,0.1621621621621621,0.5397502627461214,0.9321253679726412,France,1,9,Female,0,1,0
0.45,0.1216216216216216,0.5552121979087207,0.499209674523917,France,0,3,Male,1,1,0
0.37,0.3648648648648648,0.0,0.6282935020294438,France,0,2,Male,1,2,0
0.4599999999999998,0.2432432432432432,0.2988260691821129,0.0604462226142596,Germany,1,3,Female,1,1,0
0.7339999999999999,0.2027027027027027,0.4614512210914001,0.4075215183049981,Germany,1,0,Female,1,1,0
0.6880000000000001,0.1756756756756757,0.0,0.8049703246660055,France,0,10,Female,1,2,0
0.7959999999999999,0.3513513513513513,0.4488307184801607,0.0101858227460722,France,1,4,Male,0,1,0
0.448,0.1351351351351351,0.0,0.928332255730422,Spain,0,7,Female,0,2,0
0.5379999999999999,0.4594594594594595,0.4946196680891433,0.1194761099685019,Germany,0,8,Female,0,1,0
0.5599999999999999,0.5,0.0,0.5310031608018566,France,1,2,Male,1,1,1
0.252,0.2972972972972973,0.0,0.1136302016842608,France,1,6,Male,1,1,0
0.4619999999999998,0.4864864864864865,0.3559206449120438,0.0277370988929442,France,0,4,Male,0,1,1
0.602,0.0675675675675676,0.0,0.8505194746098252,France,1,10,Male,1,2,0
0.3299999999999999,0.2027027027027027,0.0,0.6801519045068803,France,1,2,Male,1,2,0
0.4699999999999998,0.2972972972972973,0.6467207861167856,0.685150081832815,Germany,0,3,Female,1,2,0
0.684,0.1621621621621621,0.0,0.0940827849059585,France,1,7,Female,1,2,0
0.658,0.2702702702702703,0.4406385477067602,0.2325777111714168,Germany,0,7,Male,1,2,0
0.7020000000000001,0.1621621621621621,0.6243998110946162,0.2286760385616826,France,0,3,Male,1,2,0
0.616,0.3648648648648648,0.536324529214232,0.796361502523491,Germany,1,9,Female,1,1,0
0.6920000000000001,0.054054054054054,0.5969634922290561,0.9902013142255084,France,1,9,Male,1,1,0
0.7079999999999999,0.1756756756756757,0.5264474512340848,0.2723405085185635,France,1,5,Male,1,3,1
0.634,0.5,0.6153631141632047,0.6883826405421717,Germany,1,9,Male,1,1,1
0.65,0.4189189189189189,0.0,0.4024640853201481,France,1,0,Female,1,1,1
0.656,0.1216216216216216,0.0,0.06605465821986,Spain,1,2,Male,1,2,0
0.45,0.054054054054054,0.4194106858286566,0.1719439206444215,Spain,1,8,Female,1,1,0
0.68,0.0405405405405405,0.0,0.7789309379045699,France,1,8,Male,1,2,0
0.422,0.1891891891891892,0.0,0.4243425747158854,France,0,5,Male,1,2,0
0.7919999999999999,0.2432432432432432,0.5675641851239283,0.9672279202663854,France,1,7,Male,1,1,0
0.4959999999999999,0.4729729729729729,0.6686896659914789,0.6844417641884799,Germany,1,10,Male,1,1,0
0.604,0.3918918918918919,0.5045789308320363,0.1939545726616891,Germany,1,0,Female,1,2,1
0.2039999999999999,0.2297297297297297,0.0,0.8212288773577877,France,0,7,Female,1,2,0
0.4719999999999998,0.3918918918918919,0.6261485290701098,0.3273826650445117,Germany,1,5,Female,1,2,0
0.64,0.027027027027027,0.0,0.5987954849688145,Spain,0,4,Female,1,2,0
0.838,0.1216216216216216,0.7517557028831907,0.8567443690872477,Germany,0,7,Male,1,1,0
0.606,0.5,0.2800492821607371,0.3117104183449519,Spain,1,2,Male,0,1,0
0.62,0.0675675675675676,0.6619041221079046,0.4524589098258884,Germany,0,6,Female,0,2,0
0.362,0.1756756756756757,0.0,0.212909082817409,France,1,3,Male,1,1,0
0.4999999999999999,0.4189189189189189,0.3595838453772207,0.4567245171913917,France,0,7,Male,1,1,0
0.4739999999999998,0.2297297297297297,0.4857095962747266,0.1173617580478935,Germany,1,5,Male,1,1,1
0.916,0.3108108108108108,0.0,0.399424145005848,France,1,0,Male,1,1,0
0.7000000000000001,0.3513513513513513,0.0,0.7114482933120112,Spain,0,9,Male,1,2,0
1.0,0.3108108108108108,0.7053001479604728,0.6290336727157443,Germany,1,1,Male,0,2,0
0.618,0.2702702702702703,0.0,0.6640514169103149,France,1,9,Female,1,2,0
0.852,0.2567567567567567,0.4135911118334939,0.9705303856518296,Germany,0,2,Female,1,2,0
0.7919999999999999,0.2432432432432432,0.5068075249197792,0.7785171983924464,France,1,9,Male,1,1,0
0.7899999999999999,0.4054054054054054,0.3828189764218612,0.3725309267035001,Germany,0,10,Male,1,1,0
0.5019999999999999,0.3378378378378379,0.0,0.554575811990045,France,1,8,Female,0,3,1
0.3179999999999999,0.2297297297297297,0.0,0.3371306959814662,France,1,8,Male,0,2,0
0.632,0.2162162162162162,0.4619290645058319,0.1254292284913209,France,1,9,Female,1,1,0
0.362,0.6081081081081081,0.4572203399396146,0.1224885476563011,France,1,1,Female,0,1,1
0.5079999999999999,0.0945945945945945,0.6592853297528093,0.1763576421548257,Germany,1,7,Male,1,1,0
1.0,0.1351351351351351,0.0,0.8243441748686999,France,1,9,Female,1,2,0
0.5159999999999999,0.1216216216216216,0.6111050905170303,0.9998042313040894,Spain,1,4,Male,1,1,0
0.656,0.1621621621621621,0.0,0.1755242625670751,Spain,0,0,Male,1,1,0
0.2879999999999999,0.3108108108108108,0.2788967424981195,0.9421627265403846,Spain,0,2,Female,1,2,1
0.5159999999999999,0.5540540540540542,0.0,0.3532240328951415,France,0,1,Male,1,1,1
0.418,0.2702702702702703,0.3791954334925388,0.4328607382004981,France,1,8,Female,1,1,0
0.39,0.7567567567567568,0.0,0.806652785341,Spain,1,3,Female,1,2,0
0.7659999999999999,0.2432432432432432,0.0,0.5456319078471994,France,1,5,Male,1,2,0
0.686,0.3108108108108108,0.0,0.7819241237538185,France,0,4,Male,0,2,0
0.652,0.2162162162162162,0.3304494665543289,0.459072841456359,France,0,8,Female,1,1,1
0.674,0.2702702702702703,0.4885285097228122,0.1780034993341863,France,1,9,Male,1,1,0
0.574,0.4189189189189189,0.4312688071878108,0.8452120177476948,Germany,0,2,Male,1,1,1
0.87,0.2432432432432432,0.3977983650652741,0.1848423524446584,Germany,1,2,Female,0,1,0
0.918,0.2432432432432432,0.2745401130793782,0.5456697614622196,France,1,9,Male,0,2,0
0.44,0.1891891891891892,0.4676701205656847,0.3140266395440764,France,1,9,Male,0,2,0
0.626,0.3378378378378379,0.3492415187377473,0.7470200904186348,France,0,4,Male,1,2,0
0.5099999999999999,0.2837837837837838,0.0,0.5967404887166724,France,1,7,Male,0,1,0
0.668,0.2297297297297297,0.5415405912416472,0.4360807957159909,France,1,6,Male,1,1,0
0.422,0.2027027027027027,0.0,0.8684269847770462,France,0,6,Male,0,2,0
0.374,0.3648648648648648,0.6322130232238915,0.6044646263718185,France,0,7,Female,1,1,1
0.62,0.1756756756756757,0.6868353202688791,0.2271556933687167,France,1,6,Female,0,1,0
0.838,0.5675675675675675,0.5932543767072919,0.964192530386652,Germany,0,9,Male,1,1,1
0.7239999999999999,0.1621621621621621,0.0,0.7621047310018106,Spain,0,6,Female,1,2,0
0.1599999999999999,0.2702702702702703,0.0,0.0602016992622795,France,1,9,Male,1,2,0
0.2899999999999999,0.2702702702702703,0.2514686739942899,0.235413181958877,France,1,2,Female,1,1,0
0.668,0.2702702702702703,0.0,0.3780274016168544,France,0,4,Male,1,3,0
0.7159999999999999,0.3378378378378379,0.4742755913367057,0.9075276188876036,Germany,0,0,Female,1,1,1
0.5399999999999999,0.2567567567567567,0.4286558737852489,0.3558557842273937,France,0,0,Male,1,1,0
0.4819999999999999,0.5135135135135136,0.5136846199187887,0.9812455089461044,France,1,9,Female,1,1,1
0.5539999999999999,0.3108108108108108,0.0,0.6636044742272886,France,0,3,Male,1,2,0
0.652,0.2027027027027027,0.683507714227717,0.3954780681555088,France,0,6,Male,0,1,0
0.356,0.3783783783783784,0.5402817534402116,0.6657358277715522,Germany,0,9,Female,1,1,1
0.59,0.3648648648648648,0.619445169949281,0.0171898416298756,France,1,6,Male,0,1,0
0.7419999999999999,0.2702702702702703,0.0,0.2676416597785088,Spain,1,7,Male,0,1,0
0.592,0.4054054054054054,0.6736732431881008,0.8783137289611157,Germany,1,8,Male,1,2,0
0.604,0.2567567567567567,0.5787979493984988,0.7956822376536958,Germany,0,9,Female,1,1,0
0.7719999999999999,0.1216216216216216,0.2053532970298817,0.9606926961524824,France,1,5,Male,0,1,0
0.914,0.1756756756756757,0.3725037125631367,0.863938056084356,Germany,0,1,Female,0,2,0
0.7399999999999999,0.3378378378378379,0.5493227549081782,0.8628133486747983,France,0,6,Female,1,2,0
0.824,0.2297297297297297,0.4899575760022725,0.7491238413268467,Spain,0,9,Male,0,2,0
0.622,0.1891891891891892,0.5818307743992791,0.2831505408766537,Germany,1,1,Female,0,1,0
0.368,0.0675675675675676,0.4177889516815373,0.8009009360393917,France,1,5,Female,0,1,0
0.8079999999999999,0.2297297297297297,0.3929322060602375,0.5305769701006445,Germany,1,6,Male,0,2,0
0.44,0.1621621621621621,0.7021716267349823,0.4852150380361325,France,0,10,Female,1,1,1
0.8079999999999999,0.2702702702702703,0.0,0.903519986158678,France,0,2,Male,1,2,0
0.6920000000000001,0.2027027027027027,0.6502212511860892,0.0351222541752737,France,1,2,Male,1,1,0
0.5139999999999999,0.1891891891891892,0.5750225918419707,0.8829295697739133,Germany,0,9,Male,1,2,0
0.7759999999999999,0.0,0.0,0.238960670744056,France,1,4,Male,1,2,0
0.6880000000000001,0.2702702702702703,0.0,0.784308001414135,France,1,1,Male,0,2,0
0.4879999999999999,0.2702702702702703,0.2518011994431683,0.0722794026829562,Germany,1,6,Male,1,2,0
0.7899999999999999,0.3513513513513513,0.4768398595621035,0.1712838576084016,Germany,1,0,Female,1,1,1
0.7799999999999999,0.2027027027027027,0.5042848672144137,0.6843540058075546,Germany,0,2,Male,1,1,0
0.7139999999999999,0.2297297297297297,0.0,0.3519939654236979,France,1,9,Female,1,2,0
0.3419999999999999,0.2702702702702703,0.0,0.2572369661302654,France,0,6,Male,1,2,0
0.592,0.3783783783783784,0.0,0.4662437262758593,France,0,4,Female,1,3,1
0.84,0.2027027027027027,0.0,0.1303572491172906,France,0,4,Female,1,1,1
0.7119999999999999,0.5135135135135136,0.5564140404576218,0.4319013965833737,Germany,1,3,Female,1,1,0
0.658,0.2567567567567567,0.3083876405755022,0.87439105434569,Germany,1,8,Female,0,2,0
0.66,0.4054054054054054,0.4588132974627268,0.6978017400661763,Germany,0,8,Female,1,1,1
0.362,0.3243243243243243,0.3001332134493332,0.2851410809732329,Spain,0,6,Female,0,2,0
0.446,0.7297297297297298,0.3936492302512148,0.4800655962644432,Spain,1,8,Female,1,1,0
0.2239999999999999,0.081081081081081,0.2785238022338074,0.3220779584450314,Germany,1,9,Female,0,2,0
0.5319999999999999,0.1756756756756757,0.3757059689055425,0.8444980495637333,France,0,3,Male,1,2,0
0.39,0.3513513513513513,0.5083196926688442,0.541987009759432,Germany,0,2,Female,1,1,0
0.416,0.1756756756756757,0.0,0.9913821769979032,France,0,7,Male,1,1,0
0.7679999999999999,0.4864864864864865,0.0,0.6540322600808377,France,0,3,Female,1,1,1
